roadside_station,ID,名称,通称,英語表記,画像,概要,状態,住所,lat,long,国,地方,都道府県,都道府県コード,市区町村,市区町村コード,登録路線,指定,指定年,指定月,指定日,Wikipedia,Wikidata,Wikidata2,Webサイト,Webサイト2,Webサイト3,Webサイト4,ATM,ベビーベッド,レストラン,軽食喫茶,宿泊施設,温泉施設,キャンプ場等,公園,展望台,美術館博物館,ガソリンスタンド,EV充電施設,無線LAN,シャワー,体験施設,観光案内,身障者トイレ,ショップ,みなとオアシス
https://it-social.net/roadside_station/?05030,05030,道の駅大館能代空港,大館能代空港|ONJ|あきた北空港|RJSR|大館能代,Odate-Noshiro Airport,https://commons.wikimedia.org/wiki/Special:FilePath/Odate-Noshiro_Airport_02.jpg,秋田県北秋田市にある空港,営業中,秋田県北秋田市脇神字カラムシ岱21-144 外,40.19197,140.371628,日本,東北地方,秋田県,05,北秋田市,05213,秋田県道324号大館能代空港東線,34,2010,8,9,https://ja.wikipedia.org/wiki/道の駅大館能代空港,Q1016960,https://www.wikidata.org/wiki/Q1016960,https://www.michi-no-eki.jp/stations/view/213,http://www.thr.mlit.go.jp/road/koutsu/Michi-no-Eki/akita/ak30.html,,,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
https://it-social.net/roadside_station/?05031,05031,道の駅うご,うご|端縫いの郷|うご,Roadside station Ugo,https://commons.wikimedia.org/wiki/Special:FilePath/Michinoeki_Ugo_20180721a.jpg,秋田県雄勝郡羽後町にある国道398号の道の駅,営業中,秋田県雄勝郡羽後町西馬音内字中野200番地,39.200532,140.412438,日本,東北地方,秋田県,05,雄勝郡羽後町,05463,国道398号,45,2016,5,10,https://ja.wikipedia.org/wiki/道の駅うご,Q28685108,https://www.wikidata.org/wiki/Q28685108,https://www.michi-no-eki.jp/stations/view/11974,http://www.thr.mlit.go.jp/road/koutsu/Michi-no-Eki/akita/ak31.html,http://www.hanuinosato.jp/,,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0
https://it-social.net/roadside_station/?05032,05032,道の駅おおゆ,おおゆ,Roadside station Oyu,https://commons.wikimedia.org/wiki/Special:FilePath/Roadside_Station_Oyu_20180915c.jpg,秋田県鹿角市にある市道の道の駅,営業中,秋田県鹿角市十和田大湯字中谷地19番地,40.295831,140.82593,日本,東北地方,秋田県,05,鹿角市,05209,市道大湯川向線,48,2017,11,17,https://ja.wikipedia.org/wiki/道の駅おおゆ,Q43711617,https://www.wikidata.org/wiki/Q43711617,https://www.michi-no-eki.jp/stations/view/14169,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://it-social.net/roadside_station/?05033,05033,道の駅おが,おが,Roadside Station Oga,https://commons.wikimedia.org/wiki/Special:FilePath/Oga_Roadside_Station_OGARE_20180526_(2).jpg,秋田県男鹿市にある市道の道の駅,営業中,秋田県男鹿市船川港船川字新浜町1番地19,39.8819452778,139.848335,日本,東北地方,秋田県,05,男鹿市,05206,男鹿市道新浜町・外ヶ沢線,49,2018,4,25,https://ja.wikipedia.org/wiki/道の駅おが,Q55284809,https://www.wikidata.org/wiki/Q55284809,https://www.michi-no-eki.jp/stations/view/14183,http://michinoekioga.co.jp/,http://michinoekioga.co.jp/,,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
https://it-social.net/roadside_station/?05034,05034,道の駅十和田湖,十和田湖,,,,開業予定,秋田県鹿角郡小坂町十和田湖字生出1番地2,,,日本,東北地方,秋田県,5,鹿角郡小坂町,05303,国道454号,60,2024,2,16,https://ja.wikipedia.org/wiki/道の駅十和田湖,Q124559122,https://www.wikidata.org/wiki/Q124559122,,,,,,,,,,,,,,,,,,,,,,,0
https://it-social.net/roadside_station/?06001,06001,道の駅月山,月山,Roadside station Gassan,"https://commons.wikimedia.org/wiki/Special:FilePath/Gassan,_Roadside_Station,_Yamagata,_Japan.jpg",山形県鶴岡市にある国道112号の道の駅,営業中,山形県鶴岡市越中山字名平3-1,38.5869944,139.874501,日本,東北地方,山形県,06,鶴岡市,06203,国道112号,1,1993,4,22,https://ja.wikipedia.org/wiki/道の駅月山,Q11641321,https://www.wikidata.org/wiki/Q11641321,https://www.michi-no-eki.jp/stations/view/214,http://www.thr.mlit.go.jp/road/koutsu/Michi-no-Eki/yamagata/ya01.html,http://www.gassanasahi-hakubutsumura.co.jp/,,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0
https://it-social.net/roadside_station/?06002,06002,道の駅河北,河北,Roadside station Kahoku,"https://commons.wikimedia.org/wiki/Special:FilePath/Kahoku,_Roadside_Station,_Yamagata,_Japan.jpg",山形県西村山郡河北町にある国道287号の道の駅,営業中,山形県西村山郡河北町谷地字真木335-1,38.41304,140.328447,日本,東北地方,山形県,06,西村山郡河北町,06321,国道287号,1,1993,4,22,https://ja.wikipedia.org/wiki/道の駅河北,Q11641365,https://www.wikidata.org/wiki/Q11641365,https://www.michi-no-eki.jp/stations/view/215,http://www.thr.mlit.go.jp/road/koutsu/Michi-no-Eki/yamagata/ya02.html,http://www.michinoeki-kahoku.com/,,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0
https://it-social.net/roadside_station/?06003,06003,道の駅寒河江,チェリーランド|寒河江,Roadside station Sagae,"https://commons.wikimedia.org/wiki/Special:FilePath/Sagae,_Roadside_Station,_Yamagata,_Japan.jpg",山形県寒河江市にある国道112号の道の駅,営業中,山形県寒河江市大字八鍬字川原919-8,38.399013,140.269891,日本,東北地方,山形県,06,寒河江市,06206,国道112号,1,1993,4,22,https://ja.wikipedia.org/wiki/道の駅寒河江,Q11641268,https://www.wikidata.org/wiki/Q11641268,https://www.michi-no-eki.jp/stations/view/216,http://www.thr.mlit.go.jp/road/koutsu/Michi-no-Eki/yamagata/ya03.html,http://www.michinoeki-sagae.com/,,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0
https://it-social.net/roadside_station/?06004,06004,道の駅あつみ,あつみ,Roadside station Atsumi,"https://commons.wikimedia.org/wiki/Special:FilePath/Atsumi,_Michi-no-Eki,_Yamagata,_Japan,_October_2019.jpg",山形県鶴岡市にある国道7号の道の駅,営業中,山形県鶴岡市早田字戸ノ浦606,38.580422,139.5581086,日本,東北地方,山形県,06,鶴岡市,06203,国道7号,1,1993,4,22,https://ja.wikipedia.org/wiki/道の駅あつみ,Q11640621,https://www.wikidata.org/wiki/Q11640621,https://www.michi-no-eki.jp/stations/view/217,http://www.thr.mlit.go.jp/road/koutsu/Michi-no-Eki/yamagata/ya04.html,http://www.at-syarin.com,,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0
https://it-social.net/roadside_station/?06005,06005,道の駅にしかわ,にしかわ,Roadside station Nishikawa,https://commons.wikimedia.org/wiki/Special:FilePath/Michinoeki_Nishikawa.JPG,山形県西村山郡西川町にある国道112号の道の駅,営業中,山形県西村山郡西川町大字水沢2304,38.436059,140.099237,日本,東北地方,山形県,06,西村山郡西川町,06322,国道112号,8,1995,4,11,https://ja.wikipedia.org/wiki/道の駅にしかわ,Q11640879,https://www.wikidata.org/wiki/Q11640879,https://www.michi-no-eki.jp/stations/view/218,http://www.thr.mlit.go.jp/road/koutsu/Michi-no-Eki/yamagata/ya05.html,http://www.gassan.co.jp/meisuikan/,,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0
https://it-social.net/roadside_station/?06006,06006,道の駅いいで,いいで,Roadside station Iide,"https://commons.wikimedia.org/wiki/Special:FilePath/Iide,_Roadside_Station,_Yamagata,_Japan_2.JPG",山形県西置賜郡飯豊町にある国道113号の道の駅,営業中,山形県西置賜郡飯豊町大字松原1898番地,38.026065,139.994671,日本,東北地方,山形県,06,西置賜郡飯豊町,06403,国道113号,10,1996,4,16,https://ja.wikipedia.org/wiki/道の駅いいで,Q11640633,https://www.wikidata.org/wiki/Q11640633,https://www.michi-no-eki.jp/stations/view/219,http://www.thr.mlit.go.jp/road/koutsu/Michi-no-Eki/yamagata/ya06.html,http://mezami113.com/,,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0
https://it-social.net/roadside_station/?06007,06007,道の駅むらやま,むらやま,Roadside station Murayama,"https://commons.wikimedia.org/wiki/Special:FilePath/Murayama,_Roadside_Station,_Yamagata,_Japan.jpg",山形県村山市にある国道13号の道の駅,営業中,山形県村山市大字楯岡7635-1,38.4871462,140.3823105,日本,東北地方,山形県,06,村山市,06208,国道13号,12,1997,4,11,https://ja.wikipedia.org/wiki/道の駅むらやま,Q11640965,https://www.wikidata.org/wiki/Q11640965,https://www.michi-no-eki.jp/stations/view/220,http://www.thr.mlit.go.jp/road/koutsu/Michi-no-Eki/yamagata/ya07.html,,,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0
https://it-social.net/roadside_station/?06008,06008,道の駅とざわ,とざわ,Roadside station Tozawa,https://commons.wikimedia.org/wiki/Special:FilePath/Roadside-station-Tozawa.jpg,山形県最上郡戸沢村にある国道47号の道の駅,営業中,山形県最上郡戸沢村大字蔵岡字黒渕3704-12,38.728688,140.161431,日本,東北地方,山形県,06,最上郡戸沢村,06367,国道47号,12,1997,4,11,https://ja.wikipedia.org/wiki/道の駅とざわ,Q11640845,https://www.wikidata.org/wiki/Q11640845,https://www.michi-no-eki.jp/stations/view/221,http://www.thr.mlit.go.jp/road/koutsu/Michi-no-Eki/yamagata/ya08.html,http://www.kouraikan.com/tozawa.html,,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0
https://it-social.net/roadside_station/?06009,06009,道の駅鳥海,鳥海,Roadside station Chōkai,https://commons.wikimedia.org/wiki/Special:FilePath/Miti-no-eki_Tyoukai.jpg,山形県飽海郡遊佐町にある国道7号の道の駅,営業中,山形県飽海郡遊佐町大字菅里字菅野308-1,39.060163,139.875583,日本,東北地方,山形県,06,飽海郡遊佐町,06461,国道7号,12,1997,4,11,https://ja.wikipedia.org/wiki/道の駅鳥海,Q11641577,https://www.wikidata.org/wiki/Q11641577,https://www.michi-no-eki.jp/stations/view/222,http://www.thr.mlit.go.jp/road/koutsu/Michi-no-Eki/yamagata/ya09.html,http://chokai-flat.com/,,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0
https://it-social.net/roadside_station/?06010,06010,道の駅田沢,田沢,Roadside station Tazawa,"https://commons.wikimedia.org/wiki/Special:FilePath/Tazawa,_Roadside_Station,_Yamagata,_Japan.jpg",山形県米沢市にある国道121号の道の駅,営業中,山形県米沢市大字入田沢573-19,37.8776582,139.9841823,日本,東北地方,山形県,06,米沢市,06202,国道121号,12,1997,4,11,https://ja.wikipedia.org/wiki/道の駅田沢,Q11641406,https://www.wikidata.org/wiki/Q11641406,https://www.michi-no-eki.jp/stations/view/223,http://www.thr.mlit.go.jp/road/koutsu/Michi-no-Eki/yamagata/ya10.html,http://www.tazawa-forest.com/nagomi/,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
https://it-social.net/roadside_station/?06011,06011,道の駅白い森おぐに,白い森おぐに,Roadside station Shiroimori-oguni,"https://commons.wikimedia.org/wiki/Special:FilePath/Shiroi-mori_Oguni,_Roadside_Station,_Yamagata,_Japan.jpg",山形県西置賜郡小国町にある国道113号の道の駅,営業中,山形県西置賜郡小国町大字小国小坂町616-1,38.0719561,139.7306094,日本,東北地方,山形県,06,西置賜郡小国町,06401,国道113号,14,1998,4,17,https://ja.wikipedia.org/wiki/道の駅白い森おぐに,Q11641413,https://www.wikidata.org/wiki/Q11641413,https://www.michi-no-eki.jp/stations/view/224,http://www.thr.mlit.go.jp/road/koutsu/Michi-no-Eki/yamagata/ya11.html,http://www.town.oguni.yamagata.jp/guide/facilities/meal/michinoeki.html,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
https://it-social.net/roadside_station/?06012,06012,道の駅おおえ,おおえ,Roadside station Oe,"https://commons.wikimedia.org/wiki/Special:FilePath/Ooe,_Roadside_Station,_Yamagata,_Japan.jpg",山形県西村山郡大江町にある国道287号の道の駅,営業中,山形県西村山郡大江町大字藤田218-1,38.367756,140.213291,日本,東北地方,山形県,06,西村山郡大江町,06324,国道287号,14,1998,4,17,https://ja.wikipedia.org/wiki/道の駅おおえ,Q11640669,https://www.wikidata.org/wiki/Q11640669,https://www.michi-no-eki.jp/stations/view/225,http://www.thr.mlit.go.jp/road/koutsu/Michi-no-Eki/yamagata/ya12.html,,,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0
https://it-social.net/roadside_station/?06013,06013,道の駅庄内みかわ,庄内みかわ,Roadside station Shonai-mikawa,"https://commons.wikimedia.org/wiki/Special:FilePath/Syonai_Mikawa,_Roadside_Station,_Yamagata,_Japan.jpg",山形県東田川郡三川町にある山形県道333号の道の駅,営業中,山形県東田川郡三川町大字横山字堤172-1,38.7828046,139.8463299,日本,東北地方,山形県,06,東田川郡三川町,06426,山形県道333号,15,1999,8,27,https://ja.wikipedia.org/wiki/道の駅庄内みかわ,Q11641295,https://www.wikidata.org/wiki/Q11641295,https://www.michi-no-eki.jp/stations/view/226,http://www.thr.mlit.go.jp/road/koutsu/Michi-no-Eki/yamagata/ya13.html,http://www.iroribinosato.info/,,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0
https://it-social.net/roadside_station/?06014,06014,道の駅たかはた,たかはた|まほろばステーション|たかはた,Roadside station Takahata,"https://commons.wikimedia.org/wiki/Special:FilePath/Takahata,_Roadside_Station,_Yamagata,_Japan.jpg",山形県東置賜郡高畠町にある国道113号の道の駅,営業中,山形県東置賜郡高畠町大字安久津2072-1,38.006775,140.217442,日本,東北地方,山形県,06,東置賜郡高畠町,06381,国道113号,16,2000,8,2,https://ja.wikipedia.org/wiki/道の駅たかはた,Q11640806,https://www.wikidata.org/wiki/Q11640806,https://www.michi-no-eki.jp/stations/view/227,http://www.thr.mlit.go.jp/road/koutsu/Michi-no-Eki/yamagata/ya14.html,http://www.rstakahata.com/,,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
https://it-social.net/roadside_station/?06015,06015,道の駅天童温泉,天童温泉,Roadside station Tendoonsen,"https://commons.wikimedia.org/wiki/Special:FilePath/Tendo_Onsen,_Roadside_Station,_Yamagata,_Japan.jpg",山形県天童市にある国道13号の道の駅,営業中,山形県天童市大字貫津字鍬ノ町2551,38.354481,140.387127,日本,東北地方,山形県,06,天童市,06210,国道13号,20,2004,8,9,https://ja.wikipedia.org/wiki/道の駅天童温泉,Q11641235,https://www.wikidata.org/wiki/Q11641235,https://www.michi-no-eki.jp/stations/view/228,http://www.thr.mlit.go.jp/road/koutsu/Michi-no-Eki/yamagata/ya15.html,,,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
https://it-social.net/roadside_station/?06016,06016,道の駅尾花沢,尾花沢|道の駅おばなざわ|尾花沢,Roadside station Obanazawa,"https://commons.wikimedia.org/wiki/Special:FilePath/Obanazawa,_Roadside_Station,_Yamagata,_Japan.jpg",山形県尾花沢市にある国道13号の道の駅,営業中,山形県尾花沢市大字芦沢1195番地1,38.6569024,140.3636879,日本,東北地方,山形県,06,尾花沢市,06212,国道13号,23,2007,3,1,https://ja.wikipedia.org/wiki/道の駅尾花沢,Q11641277,https://www.wikidata.org/wiki/Q11641277,https://www.michi-no-eki.jp/stations/view/229,http://www.thr.mlit.go.jp/road/koutsu/Michi-no-Eki/yamagata/ya16.html,http://www.mitinoku.or.jp/nemaru/,,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
https://it-social.net/roadside_station/?06017,06017,道の駅白鷹ヤナ公園,白鷹ヤナ公園,Roadside station Shirataka-yanakoen,"https://commons.wikimedia.org/wiki/Special:FilePath/Shirataka_Yanakoen,_Roadside_Station,_Yamagata,_Japan.jpg",山形県西置賜郡白鷹町にある国道287号の道の駅,営業中,山形県西置賜郡白鷹町大字下山661-1,38.2181108,140.0973224,日本,東北地方,山形県,06,西置賜郡白鷹町,06402,国道287号,23,2007,3,1,https://ja.wikipedia.org/wiki/道の駅白鷹ヤナ公園,Q11641422,https://www.wikidata.org/wiki/Q11641422,https://www.michi-no-eki.jp/stations/view/230,http://www.thr.mlit.go.jp/road/koutsu/Michi-no-Eki/yamagata/ya17.html,http://www.sgic.jp/ayuchaya/,,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0
https://it-social.net/roadside_station/?06018,06018,道の駅あさひまち,あさひまち,Roadside station Asahimachi,https://commons.wikimedia.org/wiki/Special:FilePath/Michinoeki_AsahiMachi.jpg,山形県西村山郡朝日町にある国道287号の道の駅,営業中,山形県西村山郡朝日町大字和合字北又2724,38.32738812,140.1692573,日本,東北地方,山形県,06,西村山郡朝日町,06323,国道287号,43,2015,4,15,https://ja.wikipedia.org/wiki/道の駅あさひまち,Q21606669,https://www.wikidata.org/wiki/Q21606669,https://www.michi-no-eki.jp/stations/view/7982,http://www.thr.mlit.go.jp/road/koutsu/Michi-no-Eki/yamagata/ya18.html,http://ringo-no-mori.jp/,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
https://it-social.net/roadside_station/?06019,06019,道の駅しょうない,しょうない|しょうない|風車市場,Roadside station Shonai,https://commons.wikimedia.org/wiki/Special:FilePath/Michinoeki_Shonai.jpeg,山形県東田川郡庄内町にある国道47号の道の駅,営業中,山形県東田川郡庄内町狩川字外北割97番地1,38.794158,139.984412,日本,東北地方,山形県,06,東田川郡庄内町,06428,国道47号,45,2016,5,10,https://ja.wikipedia.org/wiki/道の駅しょうない,Q28685295,https://www.wikidata.org/wiki/Q28685295,https://www.michi-no-eki.jp/stations/view/11975,http://www.thr.mlit.go.jp/road/koutsu/Michi-no-Eki/yamagata/ya19.html,http://www.town.shonai.lg.jp/fusyaichiba/,,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0
https://it-social.net/roadside_station/?06020,06020,道の駅川のみなと長井,川のみなと長井,Roadside station Kawa-no-minato Nagai,https://commons.wikimedia.org/wiki/Special:FilePath/Michinoeki_Nagai.jpg,山形県長井市にある国道287号の道の駅,営業中,山形県長井市東町2番50号,38.108211,140.043516,日本,東北地方,山形県,06,長井市,06209,国道287号,46,2016,10,7,https://ja.wikipedia.org/wiki/道の駅川のみなと長井,Q28685366,https://www.wikidata.org/wiki/Q28685366,https://www.michi-no-eki.jp/stations/view/14136,http://www.thr.mlit.go.jp/road/koutsu/Michi-no-Eki/yamagata/ya20.html,http://kawanominato.jp/,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0
https://it-social.net/roadside_station/?06021,06021,道の駅米沢,米沢|米沢|道の駅よねざわ,Roadside station Yonezawa,"https://commons.wikimedia.org/wiki/Special:FilePath/Yonezawa,_Roadside_Station,_Yamagata,_Japan_0014.jpg",山形県米沢市にある山形県道1号の道の駅,営業中,山形県米沢市大字川井1039番地の1,37.922055,140.137017,日本,東北地方,山形県,06,米沢市,06202,主要地方道米沢高畠線,48,2017,11,17,https://ja.wikipedia.org/wiki/道の駅米沢,Q28691554,https://www.wikidata.org/wiki/Q28691554,https://www.michi-no-eki.jp/stations/view/14170,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://it-social.net/roadside_station/?06022,06022,道の駅もがみ,もがみ,Roadside station mogami,,山形県最上郡最上町にある国道47号の道の駅,営業中,山形県最上郡最上町大字志茂字柳ノ原1469番地50,,,日本,東北地方,山形県,06,最上町,06362,国道47号,59,2023,8,4,https://ja.wikipedia.org/wiki/道の駅もがみ,Q123568682,https://www.wikidata.org/wiki/Q123568682,,,https://michinoeki-mogami.jp/,,,,,,,,,,,,,,,,,,,,0
https://it-social.net/roadside_station/?06023,06023,道の駅やまがた蔵王,やまがた蔵王,Roadside station Yamagata Zao,,山形県山形市にある国道13号の道の駅,営業中,山形県山形市表蔵王79番地1,,,日本,東北地方,山形県,06,山形市,06201,国道13号,59,2023,8,4,https://ja.wikipedia.org/wiki/道の駅やまがた蔵王,Q123092259,https://www.wikidata.org/wiki/Q123092259,,,https://www.m-yzao.com/,,,,,,,,,,,,,,,,,,,,0
https://it-social.net/roadside_station/?07001,07001,道の駅つちゆ,つちゆ,Roadside station Tsuchiyu,"https://commons.wikimedia.org/wiki/Special:FilePath/Tsuchiyu,_Roadside_Station,_Fukushima,_Japan.jpg",福島県福島市にある国道115号の道の駅,営業中,福島県福島市松川町水原字南沢41-2,37.65512,140.334294,日本,東北地方,福島県,07,福島市,07201,国道115号,1,1993,4,22,https://ja.wikipedia.org/wiki/道の駅つちゆ,Q11640829,https://www.wikidata.org/wiki/Q11640829,https://www.michi-no-eki.jp/stations/view/231,http://www.thr.mlit.go.jp/road/koutsu/Michi-no-Eki/fukusima/fu01.html,http://f-road.info/eki-menu/eki/tsuchiyu/index.html,,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
https://it-social.net/roadside_station/?07002,07002,道の駅川俣,川俣|道の駅川俣シルクピア|川俣,Roadside station Kawamata,"https://commons.wikimedia.org/wiki/Special:FilePath/Kawamata,_Roadside_Station,_Fukushima,_Japan.jpg",福島県伊達郡川俣町にある国道114号の道の駅,営業中,福島県伊達郡川俣町大字鶴沢字東13-1,37.6678183,140.5766931,日本,東北地方,福島県,07,伊達郡川俣町,07308,国道114号,5,1994,4,26,https://ja.wikipedia.org/wiki/道の駅川俣,Q11641285,https://www.wikidata.org/wiki/Q11641285,https://www.michi-no-eki.jp/stations/view/232,http://www.thr.mlit.go.jp/road/koutsu/Michi-no-Eki/fukusima/fu02.html,http://www.town.kawamata.lg.jp/site/kanko-event/silkpia-shisetsuannai.html,,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
https://it-social.net/roadside_station/?07003,07003,道の駅たじま,たじま,Roadside station Tajima,https://commons.wikimedia.org/wiki/Special:FilePath/道の駅たじま.JPG,福島県南会津郡南会津町にある国道121号の道の駅,営業中,福島県南会津郡南会津町糸沢字男鹿沼原3242-6,37.0865496,139.7275995,日本,東北地方,福島県,07,南会津郡南会津町,07368,国道121号,8,1995,4,11,https://ja.wikipedia.org/wiki/道の駅たじま,Q11640811,https://www.wikidata.org/wiki/Q11640811,https://www.michi-no-eki.jp/stations/view/233,http://www.thr.mlit.go.jp/road/koutsu/Michi-no-Eki/fukusima/fu03.html,http://aizukogen-yume.jp/tajima/index.php,,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
https://it-social.net/roadside_station/?07004,07004,道の駅安達,安達,Roadside station Adachi,"https://commons.wikimedia.org/wiki/Special:FilePath/Adachi,_Roadside_Station,_Fukushima,_Japan.jpg",福島県二本松市にある国道4号の道の駅,営業中,福島県二本松市下川崎字上平33-1（上り線）|福島県二本松市米沢字下川原田105-2（下り線）,37.635666,140.483688,日本,東北地方,福島県,07,二本松市,07210,国道4号,10,1996,4,16,https://ja.wikipedia.org/wiki/道の駅安達,Q11641256,https://www.wikidata.org/wiki/Q11641256,https://www.michi-no-eki.jp/stations/view/234,http://www.thr.mlit.go.jp/road/koutsu/Michi-no-Eki/fukusima/fu04.html,http://www.michinoeki-adachi.jp/,,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
https://it-social.net/roadside_station/?07005,07005,道の駅喜多の郷,喜多の郷,Roadside station Kitanomai,https://commons.wikimedia.org/wiki/Special:FilePath/Michinoeki_kitanosato.jpg,福島県喜多方市にある国道121号の道の駅,営業中,福島県喜多方市松山町鳥見山字三町歩5598-1,37.7019379,139.8782643,日本,東北地方,福島県,07,喜多方市,07208,国道121号,12,1997,4,11,https://ja.wikipedia.org/wiki/道の駅喜多の郷,Q11641204,https://www.wikidata.org/wiki/Q11641204,https://www.michi-no-eki.jp/stations/view/235,http://www.thr.mlit.go.jp/road/koutsu/Michi-no-Eki/fukusima/fu05.html,http://www.furusatosinkou.co.jp,,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0
https://it-social.net/roadside_station/?07006,07006,道の駅裏磐梯,裏磐梯,Roadside station Urabandai,"https://commons.wikimedia.org/wiki/Special:FilePath/Urabandai,_Roadside_Station,_Fukushima,_Japan.jpg",福島県耶麻郡北塩原村にある国道459号の道の駅,営業中,福島県耶麻郡北塩原村大字桧原字南黄連沢山1157,37.6650583,140.0437534,日本,東北地方,福島県,07,耶麻郡北塩原村,07402,国道459号,12,1997,4,11,https://ja.wikipedia.org/wiki/道の駅裏磐梯,Q11641495,https://www.wikidata.org/wiki/Q11641495,https://www.michi-no-eki.jp/stations/view/236,http://www.thr.mlit.go.jp/road/koutsu/Michi-no-Eki/fukusima/fu06.html,http://www.michinoeki-urabandai.com/,,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0
https://it-social.net/roadside_station/?07007,07007,道の駅ならは,ならは,Roadside station Naraha,https://commons.wikimedia.org/wiki/Special:FilePath/Michinoeki_Naraha.JPG,福島県双葉郡楢葉町にある国道6号の道の駅,営業中,福島県双葉郡楢葉町大字山田岡字大堤入22-1,37.2500062,140.9976258,日本,東北地方,福島県,07,双葉郡楢葉町,07542,国道6号,16,2000,8,2,https://ja.wikipedia.org/wiki/道の駅ならは,Q11640870,https://www.wikidata.org/wiki/Q11640870,https://www.michi-no-eki.jp/stations/view/237,http://www.thr.mlit.go.jp/road/koutsu/Michi-no-Eki/fukusima/fu07.html,,,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0
https://it-social.net/roadside_station/?07008,07008,道の駅そうま,そうま,Roadside station Soma,https://commons.wikimedia.org/wiki/Special:FilePath/Michinoeki_Soma.jpg,福島県相馬市にある国道6号の道の駅,営業中,福島県相馬市日下石字金谷74-1,37.7611089,140.9479524,日本,東北地方,福島県,07,相馬市,07209,国道6号,18,2002,8,13,https://ja.wikipedia.org/wiki/道の駅そうま,Q11640799,https://www.wikidata.org/wiki/Q11640799,https://www.michi-no-eki.jp/stations/view/238,http://www.thr.mlit.go.jp/road/koutsu/Michi-no-Eki/fukusima/fu08.html,http://f-road.info/eki-menu/eki/souma/index.html,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
https://it-social.net/roadside_station/?07009,07009,道の駅はなわ,はなわ,Roadside station Hanawa,"https://commons.wikimedia.org/wiki/Special:FilePath/Distant_view,_Hanawa,_Roadside_Station,_Fukushima,_Japan.jpg",福島県東白川郡塙町にある国道118号の道の駅,営業中,福島県東白川郡塙町大字塙字桜木町388-1,36.9506187,140.4145197,日本,東北地方,福島県,07,東白川郡塙町,07483,国道118号,18,2002,8,13,https://ja.wikipedia.org/wiki/道の駅はなわ,Q11640894,https://www.wikidata.org/wiki/Q11640894,https://www.michi-no-eki.jp/stations/view/239,http://www.thr.mlit.go.jp/road/koutsu/Michi-no-Eki/fukusima/fu09.html,http://www.michinoeki-hanawa.jp/,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
